query_id,query_text,num_joins,num_filters,num_tables,query_length,has_groupby,has_orderby,uses_index,estimated_rows,estimated_filtered_rows,execution_time
814,"SELECT C.state, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.state ORDER BY SUM(O.total_amount) DESC",1,0,2,154,1,1,1,48970.0,48970.0,39.4238
815,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,43425.0,43425.0,73.9851
816,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id,2,0,3,102,0,0,1,43425.0,43425.0,201.6137
817,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexanderchester' OR O.status = 'Pending' ORDER BY O.total_amount ASC",1,2,2,217,0,1,1,48970.0,48970.0,63.6669
818,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys' LIMIT 25,1,1,2,96,0,0,1,4698.0,4698.0,0.8236
819,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-04-07' OR O.total_amount > 1953.71 LIMIT 250",1,2,2,204,0,0,1,49381.0,27431.1455,1.0285
820,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexanderchester' AND O.status = 'Pending' LIMIT 10,1,2,2,131,0,0,1,5.0,0.5,0.14
821,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aguirrechester' AND P.price >= 745.65 ORDER BY C.last_name ASC LIMIT 25,2,2,3,190,0,1,1,5.0,3.224,0.153
822,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys'",2,1,3,216,0,0,1,4698.0,4698.0,7.9139
823,SELECT * FROM Customers WHERE state = 'Rhode Island' OR country = 'Namibia' OR city = 'Aaronmouth',0,3,1,98,0,0,0,9794.0,1861.8394000000003,3.751
824,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 842.5 OR O.order_date >= '2024-12-20' OR P.category = 'Books',2,3,3,181,0,0,1,43425.0,43425.0,158.1563
825,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 4.0 OR P.category = 'Garden' OR P.price <= 1744.81 ORDER BY O.total_amount DESC,1,3,2,159,0,1,1,43425.0,26055.0,210.6281
826,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,43425.0,43425.0,80.886
827,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id ORDER BY P.rating DESC,1,0,2,84,0,1,1,43425.0,43425.0,141.1333
828,SELECT * FROM Customers,0,0,1,23,0,0,0,9794.0,9794.0,18.7942
829,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1211.64 AND C.state = 'Maine'",2,2,3,237,0,0,1,48970.0,1923.0519000000002,5.6103
830,"SELECT country, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY country ORDER BY COUNT(*) DESC LIMIT 250",0,0,1,127,1,1,0,9794.0,9794.0,6.7342
831,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY P.price ASC LIMIT 10",2,0,3,220,0,1,1,9.0,9.0,0.1769
832,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' OR C.state = 'Virginia' OR C.city = 'Alexandriaport' OR P.category = 'Health'",2,4,3,297,0,0,1,43425.0,43425.0,68.509
833,"SELECT description, id, category, stock_quantity FROM Products WHERE price <= 1145.73",0,1,1,85,0,0,0,4825.0,2937.9425,10.1309
834,"SELECT quantity, customer_id, order_date, id FROM Orders WHERE status = 'Pending' AND order_date >= '2024-08-21' AND total_amount > 555.22 LIMIT 50",0,3,1,147,0,0,1,24690.0,822.1770000000001,1.0915
835,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Kansas' ORDER BY O.total_amount ASC,1,1,2,116,0,1,1,48970.0,4897.0,6.9131
836,"SELECT id, order_date FROM Orders WHERE status = 'Pending' AND order_date >= '2025-07-15' AND quantity > 2",0,3,1,106,0,0,0,49381.0,824.6627,6.6378
837,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id ORDER BY O.order_date DESC,1,0,2,88,0,1,1,43425.0,43425.0,186.8314
838,SELECT * FROM Customers WHERE state = 'New Mexico' AND country = 'Namibia' AND email LIKE '%kimberly.lloyd.207%' ORDER BY state DESC,0,3,1,132,0,1,0,9794.0,10.7734,9.9978
839,SELECT * FROM Products WHERE stock_quantity < 240 OR price <= 591.56,0,2,1,68,0,0,0,4825.0,2680.2875,4.5894
840,SELECT * FROM Customers WHERE state = 'Kentucky' ORDER BY email DESC,0,1,1,68,0,1,0,9794.0,979.4000000000001,4.2029
841,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY C.last_name DESC,1,0,2,89,0,1,1,48970.0,48970.0,126.8456
842,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aliciaview',2,1,3,130,0,0,1,5.0,5.0,7.4417
843,"SELECT created_at, state FROM Customers WHERE state = 'Washington' AND city = 'Allisonberg' ORDER BY email ASC LIMIT 250",0,2,1,120,0,1,1,2.0,0.2,0.1181
844,"SELECT state, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY state LIMIT 100",0,0,1,100,1,0,0,9794.0,9794.0,7.3013
845,SELECT * FROM Products WHERE price <= 1580.24 AND stock_quantity < 231 AND rating >= 4.1 LIMIT 100,0,3,1,98,0,0,1,4017.0,446.28869999999995,0.895
846,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,3.8024
847,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-07-23' AND P.category = 'Garden' AND P.price >= 1777.01",2,3,3,274,0,0,1,4230.0,227.15099999999998,1.1947
848,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Texas' AND C.city = 'Alecmouth' AND P.category = 'Automotive' AND O.order_date >= '2025-07-23',2,4,3,214,0,0,1,5.0,0.0271,0.1471
849,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,73.8541
850,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-04-26' AND O.total_amount > 1857.57 AND C.state = 'Wisconsin',1,3,2,153,0,0,1,48970.0,815.8402000000001,3.9632
851,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Washington',1,1,2,92,0,0,1,48970.0,4897.0,4.1281
852,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id LIMIT 500,1,0,2,73,0,0,1,48970.0,48970.0,1.4267
853,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1609.57 AND C.city = 'Aliciaberg' AND O.status = 'Completed'",2,3,3,268,0,0,1,10.0,0.193,0.1888
854,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 726.05 OR C.state = 'Missouri' OR C.city = 'Alexanderfort' OR O.status = 'Cancelled'",2,4,3,292,0,0,1,43425.0,43425.0,65.6235
855,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY C.last_name ASC,1,0,2,88,0,1,1,48970.0,48970.0,123.5176
856,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Clothing' LIMIT 50,2,1,3,141,0,0,1,4329.0,4329.0,8.3887
857,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.4 OR O.status = 'Cancelled' ORDER BY O.order_date DESC LIMIT 250,1,2,2,146,0,1,1,49381.0,49381.0,16.8545
858,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.6 OR O.quantity >= 2 OR P.category = 'Automotive' ORDER BY P.price ASC",1,3,2,226,0,1,1,43425.0,43425.0,79.4743
859,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-01-27' OR O.status = 'Cancelled' OR C.state = 'Pennsylvania' ORDER BY O.order_date DESC LIMIT 50",1,3,2,256,0,1,1,50.0,50.0,3.329
860,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Garden' OR C.state = 'Maryland'",2,2,3,242,0,0,1,43425.0,43425.0,57.6204
861,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' OR O.quantity >= 3,1,2,2,107,0,0,1,49381.0,19752.4,81.5399
862,"SELECT state, phone, country FROM Customers LIMIT 250",0,0,1,53,0,0,0,9794.0,9794.0,4.1179
863,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status LIMIT 500",0,0,1,99,1,0,0,49381.0,49381.0,17.0965
864,"SELECT C.state, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.state ORDER BY SUM(O.total_amount) ASC",1,0,2,153,1,1,1,48970.0,48970.0,38.9798
865,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id LIMIT 25,1,0,2,70,0,0,1,43425.0,43425.0,0.2048
866,"SELECT category, id FROM Products WHERE price >= 963.48 OR category = 'Clothing' OR stock_quantity < 287",0,3,1,104,0,0,0,4825.0,2895.0,1.971
867,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aliciafort' OR C.state = 'Maine' OR O.status = 'Pending' OR O.order_date >= '2025-02-09' ORDER BY C.last_name DESC,2,4,3,233,0,1,1,43425.0,43425.0,273.6377
868,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 406.93 OR C.city = 'Acostahaven' ORDER BY C.city ASC",1,2,2,207,0,1,1,48970.0,48970.0,76.1068
869,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY O.order_date DESC,1,0,2,90,0,1,1,48970.0,48970.0,208.2793
870,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alanshire' OR P.price >= 1341.4 OR O.status = 'Shipped' ORDER BY O.order_date DESC",2,3,3,289,0,1,1,43425.0,43425.0,112.21
871,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2 AND O.status = 'Completed' AND P.rating >= 4.5 LIMIT 100,1,3,2,140,0,0,1,49381.0,548.07428709,3.3312
872,"SELECT stock_quantity, rating FROM Products WHERE rating >= 2.6 OR price <= 342.2 OR category = 'Automotive' ORDER BY stock_quantity DESC",0,3,1,137,0,1,0,4825.0,2895.0,3.8337
873,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.category = 'Electronics' OR O.quantity >= 3",1,2,2,187,0,0,1,43425.0,43425.0,53.9769
874,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 97.77 OR P.category = 'Books' OR O.status = 'Cancelled'",2,3,3,263,0,0,1,43425.0,43425.0,73.2307
875,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-08-25' AND C.city = 'Aaronfurt' AND P.price >= 1953.71 AND P.category = 'Garden' ORDER BY C.last_name DESC,2,4,3,237,0,1,1,5.0,0.125,4.1103
876,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Abigailside' ORDER BY C.city ASC,1,1,2,112,0,1,1,10.0,10.0,0.1856
877,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Automotive' OR C.city = 'Alexandriaport',2,2,3,163,0,0,1,43425.0,43425.0,65.7917
878,SELECT * FROM Products WHERE stock_quantity < 82,0,1,1,48,0,0,0,4825.0,1608.1725,2.7045
879,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Shipped' AND P.price <= 1915.45 AND P.rating >= 3.5",1,3,2,205,0,0,1,43425.0,1443.0127499999999,11.749
880,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Sports' OR O.order_date >= '2026-04-07' OR O.status = 'Completed' OR C.state = 'Rhode Island' ORDER BY P.price ASC LIMIT 250",2,4,3,335,0,1,1,225.0,225.0,0.8838
881,"SELECT rating, id, category FROM Products WHERE category = 'Health'",0,1,1,67,0,0,1,489.0,489.0,0.707
882,SELECT * FROM Orders WHERE quantity > 2 OR total_amount > 1208.57 OR status = 'Refunded' ORDER BY total_amount DESC LIMIT 25,0,3,1,124,0,1,0,49381.0,29628.6,10.8377
883,"SELECT rating, name FROM Products WHERE price >= 818.54 OR category = 'Automotive'",0,2,1,82,0,0,0,4825.0,1930.0,2.5332
884,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,2.895
885,SELECT * FROM Orders WHERE total_amount > 41.07 AND quantity > 1 AND status = 'Completed',0,3,1,89,0,0,0,49381.0,548.1291,36.7792
886,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1598.7 OR C.state = 'New Hampshire' OR O.status = 'Completed' LIMIT 100,1,3,2,158,0,0,1,48970.0,48970.0,1.5703
887,"SELECT country, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY country",0,0,1,94,1,0,0,9794.0,9794.0,6.2063
888,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' AND P.price >= 41.07 AND O.order_date >= '2024-11-02',2,3,3,185,0,0,1,49381.0,2469.05,98.6642
889,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,43425.0,43425.0,97.4708
890,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 191.5 AND C.city = 'Alexafort' AND O.order_date <= '2025-06-05' LIMIT 100,1,3,2,160,0,0,1,5.0,0.833,5.5117
891,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Garden'",2,1,3,218,0,0,1,4230.0,4230.0,7.4654
892,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.4 AND O.quantity >= 3 AND O.status = 'Shipped'",1,3,2,202,0,0,1,49381.0,548.07428709,10.3257
893,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 228.77 OR O.order_date >= '2025-06-25' ORDER BY O.total_amount ASC LIMIT 25,2,2,3,195,0,1,1,49381.0,49381.0,21.8343
894,SELECT * FROM Customers ORDER BY created_at DESC,0,0,1,48,0,1,0,9794.0,9794.0,16.7318
895,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Louisiana' AND P.price >= 1442.32 AND O.status = 'Cancelled' ORDER BY O.order_date DESC,2,3,3,207,0,1,1,48970.0,135.79381,4.6977
896,"SELECT total_amount, customer_id FROM Orders WHERE order_date >= '2025-06-25' AND quantity > 3 AND status = 'Shipped' ORDER BY product_id DESC LIMIT 250",0,3,1,152,0,1,1,500.0,8.35,7.0323
897,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2026-06-16' AND C.state = 'New Jersey'",2,2,3,252,0,0,1,1017.0,101.7,1.8372
898,SELECT * FROM Products WHERE rating >= 3.1 AND stock_quantity < 347 LIMIT 250,0,2,1,77,0,0,0,4825.0,536.0575,0.5508
899,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.1 OR P.category = 'Home & Kitchen' OR O.quantity >= 2 LIMIT 10",1,3,2,218,0,0,1,43425.0,43425.0,0.1815
900,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) DESC",0,0,1,131,1,1,1,4825.0,4825.0,2.7801
901,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id ORDER BY SUM(O.total_amount) ASC",1,0,2,147,1,1,1,48970.0,48970.0,41.3629
902,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.category = 'Sports' AND P.price <= 1744.81 AND O.status = 'Refunded' LIMIT 500,1,3,2,148,0,0,1,4437.0,405.36431999999996,3.4542
903,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-05-21' AND C.state = 'Massachusetts'",1,2,2,196,0,0,1,48970.0,2448.5,3.2098
904,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' AND C.state = 'Ohio' LIMIT 250,2,2,3,162,0,0,1,48970.0,489.70000000000005,2.2217
905,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Shipped' OR C.state = 'Delaware' OR O.total_amount > 1145.73 ORDER BY C.last_name DESC",1,3,2,236,0,1,1,48970.0,48970.0,54.4167
906,"SELECT category, price, stock_quantity FROM Products WHERE price <= 8.06 OR price >= 474.96 OR rating >= 2.6 ORDER BY rating ASC",0,3,1,128,0,1,0,4825.0,3395.3525,7.106
907,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Shipped' OR C.state = 'Arizona' OR O.order_date >= '2025-06-07' OR P.category = 'Garden' ORDER BY C.last_name ASC,2,4,3,234,0,1,1,43425.0,43425.0,248.3827
908,"SELECT id, total_amount, order_date FROM Orders WHERE status = 'Pending' ORDER BY id DESC",0,1,1,89,0,1,1,49381.0,4938.1,27.4243
909,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2 ORDER BY O.total_amount ASC",1,1,2,185,0,1,1,49381.0,16458.687299999998,83.1558
910,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' AND P.price <= 1523.12 ORDER BY P.price DESC,1,2,2,135,0,1,1,49381.0,3942.08523,134.2921
911,SELECT * FROM Products ORDER BY rating DESC LIMIT 500,0,0,1,53,0,1,0,4825.0,4825.0,6.488
912,SELECT * FROM Products LIMIT 250,0,0,1,32,0,0,0,4825.0,4825.0,0.5149
913,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Aguirrechester' OR C.state = 'Connecticut',1,2,2,122,0,0,1,48970.0,4901.897,4.7365
914,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id,1,0,2,63,0,0,1,48970.0,48970.0,117.0631
915,SELECT * FROM Orders WHERE order_date >= '2025-05-26' AND status = 'Refunded' LIMIT 25,0,2,1,86,0,0,1,24690.0,2469.0,8.2164
